rid,id,text
1114,1114:0,قريب من الحرم وله اطلالة رائعة فندق واسع ومريح والغرف واسعة كنت في غرفة رباعية جميلة جدا ونظيفة وبها مطبخ اوفيس ممتاز به غلاية وفرن والغرفة بها حمام متميز وكبير ونظيف وتحته مول به كل ما يمكن ان يحتاجه المسافر للشراء من هدايا وتذكارات وملابس وعطور عربية ومسك وبخور وأمامه فنادق أخرى مليئة بالمولات المماثلة والمحلات المتنوعة، كما أنه يطل على الحرم مباشرة وقريب جدا منه،
679,679:0,لا تتوقع الكثير سعر الفندق مبالغ فيه بالنسبة للقيمة المقدمة مساحه كبيرة فارغه في الغرفه، عدم وجود اريكة وعدم وجود اثاث كاف بشكل عام
679,679:1,اضاءة الغرفه ضعيفه وطاوله التلفاز قديمة جدا جدا ومتآكلة في بعض الأطراف طاولة الحمام (اسفل المغسلة) ليست بحاله افضل من طاولة التلفاز اسعار فعاليات الترفيه مبالغ فيه (150% اكثر من السعر خارج الفندق ب 10 دقائق)
890,890:0,فندق ممتاز غالي شوي بس ايجابياته كثيره .
890,890:1,فيه يعض النواقص في الغرف يتم تداركها اذا طلبتها .. المواقف صعبه ولاتتناسب مع فندق خمسه نجوم .
304,304:0,فوجئنا من النظرة الأولى  فاجئنا الفندق، ففيه غرفٌ وحماماتٌ مجهزةٌ بشكلٍ جيدٍ جداً وكانت مرافق الراحة ذات جودةٍ جيدة،
304,304:1,كما كان الطعام رائعاً مع وجود خياراتٍ كافية لخدمة الغرف.
304,304:2,فريق عمل رائع وخدمة سريعة أيضاً.
304,304:3,كان النادي الصحي جيداً ولكن كان علي أن أدفع لاستخدامه. الفنادق كانت ممتازة عموماً
2262,2262:0,فندق سئ
2262,2262:1,فندق سئ بكل المقاييس من حيث النظافه و سوء المعامله عند وصولولى تم افادتى من الريسيبشن انه لم يتم السداد و تم تسليمه صورة من الايصال و تمالانتظار اكثر من ساعه
2262,2262:2,الاكل فى منتهى السوء و لا يوجد تنوع و يتم وضع الاكل المرتجع مرة اخرى
2262,2262:3,المطعم فى منتهى السوء من حيث النظافه و اغلب الاطباق و الكوبيات غير نظيفه
2262,2262:4,لا يوجد مياه ساخنه فى حمام الغرفه
2262,2262:5,و بخصوص تعليق ادارة الفندق لا يتم تغير اطقم السرير يوميا
2262,2262:6,و مطعم المشويات مغلق
2262,2262:7,افضل حاجه فى الفندق هو فريق الانيميشن
2262,2262:8,لا انصح احد بالسفر لهذا الفندق
921,921:0,متواضع المكان نظيف جداً، ومعتنى به جيداً، فهو أحد الخيارات الجيدة في واحة الصحراء هذه
921,921:1,الموظفون في غاية البهجة والمساعدة والود، ويحاولون أن يلبوا ألطلبات ولم يكن الأمر سهلاً دائماً نظراً لقلة الموارد المتاحة.
921,921:2,ضغط مياه الدش كان من الأشياء المحبطة كثيراً، أو النقص الكامل لضغط المياه إذا جاز التعبير.
715,715:0,الفندق ممتاز ومن افضل الفنادق الي نزلت فيهم في المدينة المنورة
715,715:1,موقعه ممتاز قريب جدا لباب النساء الخدمة ممتازة ، والغرف جميلة
715,715:2,والاكل رائع ، انا بنصح الكل ينزل عليه لانو جد روعة
715,715:3,وجود خدمات توصيل من والى المطار وجود سيارات تنقلك الى المزارات ( مسجد قباء - مقبرة الشهداء - مقبرة البقيع )
313,313:0,رائع وهادي واستمتعنا جدا الفندق رائع وهادي والشاطئ روعة والبحر تحفة ومن غير صخور وحمام السباحة رائع ونظيف بالنسبه للغرف جيدة ويحتاج الاثاث لبعض التجديدات
313,313:1,والحمامات مقبولة بالنسبة للاكل الافطار رائع جميل والعشاء جيد والعاملين في بالميرا محترمين وخدومين جدا الاجمالي انه فندق جيد جداانصحكم به
231,231:0,لا تنخدع لا تنخدع بما هو مكتوب حول موقع الفندق - الموقع سئ للغاية يقع في وسط منطقة عشوائية وفى شارع تنعدم فيه الإضاءة مساء الإفطار فقير للغاية -
231,231:1,الغرف نظيفة ومساحتها معقولة - لا تدفع نقودا الأبعد ان تستلم إيصالا وتراجعه - من الصعب أن تجد مكانا معقولا تتجول فيه في المنطقة خاصة في المساء
1846,1846:0,غير متوقع عندما تقوم بالحجز بفندق مدار عبر هيلتون ، فأنت لا تتوقع ان تذهب لترى مثل هذا الفندق ،
1846,1846:1,لا يوجد حمال شنط ،
1846,1846:2,غرفة صغيرة جدا ،
1846,1846:3,مروحة شفط متعطلة ، ولا يمكنك اخذ اي مواد غذائية معك للغرفة ( ولا شبس حتى ) ،
1846,1846:4,الفندق عموما سيئ وكان حجزي 3 ليالي ولم اجلس اكثر من ليلة واحدة لديهم.
143,143:0,القاهرة، مصر أفضل عرض دمى متحركة رأيته وأفضل طاقم عمل اتسم بالود وبتقديم يد المساعدة وبخاصة أدهم وبودي ومارينا. منظر رائع وقريب من وسط المدينة كرسالة من مصر. بالنسبة للفندق، فإننا نفتقد طاقم العمل بشدة، نحبكم كثيرًا، لقد كنتم فريقا مذهلاً.
2138,2138:0,عدم استقبال ولايوجد نطاقه فى الغرف بالمره وعدم تنوع فى الاكل و عدم وجود برامج وحفلات وعدم تغير الملايات والفوط على الاطلاق وبالنسبه للمشروبات عصير تانج عدم الاهتمام بالنزلاء وقمت بطلب تغير الغرفة اكثر من مره وعدم الاستجابة
490,490:0,"فايف ستار فايف ستار .. فندق يهتم بخصوصية العائلة المحافظه .. والخدمة ممتازه , الخدمات متوفره . قريب من المترو والأسواق .. المطعم والمغسلة والسوبرماركت ممتازه .. مواقف مخصصه .. الصيدلية والحلاق وبنك الأمارات قريبه جدآآآ .. روعه فى التصميم .. نظافه دوريه .. اهم شى الأبتسامه دائمه .. وشكرآآ للجميع"
1734,1734:0,لا تفكر حتى في الإقامة في فندق كريستال.  هذا الفندق لا يستحق أي نجمة فضلًا عن 3 نجوم.
1734,1734:1,غرفة ضئيلة الحجم، حمام مشترك على الدرَج (الباب لم يكن يقفل).
1734,1734:2,بعد أن احتججت على ذلك انتقلت إلى الغرفة الثانية، وهي أكبر قليلًا لكن بها رائحة تبغ سيئ. تناولت الإفطار في مقهى بالشارع. لا تفكر في الإقامة هنا إلا إذا لم يكن لديك بديل.
1935,1935:0,لا أنصح بالاقامة به
1935,1935:1,اطلالة غير جيدة على الحرم ترى الناس من بعيد الدخول للفندق لم امكن من دخولي للغرفة الا الساعة الخامسة والربع رغم تواجدي امام الاستقبال من الساعة الثانية ظهرا
330,330:0,فندق قديم، لكنه جيد جداً إنه فندق قديم ولم يتم تجديده. مكثت هنا في رحلة عمل لأنني كنت مضطراً لذلك، لكنها كانت تجربة ممتعة جداً.
330,330:1,الخدمة كانت جيدة، والطعام ممتاز، والغرفة جيدة، (ولكن قديمة جداً جداً). انه يقع إلى حدٍ كبير داخل قاعدة عسكرية، لذلك فهو في منطقة آمنة. إنها ليس مثالياً، لكنني أحب ذلك.
